image,dmos,reference,noise
I75_25_04.png,3.97,I75.png,25
I75_25_05.png,2.87,I75.png,25
I76_25_01.png,3.17,I76.png,25
I76_25_02.png,3.83,I76.png,25
I76_25_03.png,3.87,I76.png,25
I76_25_04.png,4.17,I76.png,25
I76_25_05.png,3.27,I76.png,25
I77_25_01.png,3.83,I77.png,25
I77_25_02.png,3.87,I77.png,25
I77_25_03.png,4.4,I77.png,25
I77_25_04.png,4.17,I77.png,25
I77_25_05.png,3.7,I77.png,25
I78_25_01.png,3.6,I78.png,25
I78_25_02.png,3.93,I78.png,25
I78_25_03.png,4.33,I78.png,25
I78_25_04.png,4.33,I78.png,25
I78_25_05.png,3.03,I78.png,25
I79_25_01.png,3.93,I79.png,25
I79_25_02.png,3.93,I79.png,25
I79_25_03.png,4.5,I79.png,25
I79_25_04.png,3.8,I79.png,25
I79_25_05.png,3.2,I79.png,25
I80_25_01.png,3.1,I80.png,25
I80_25_02.png,3.27,I80.png,25
I80_25_03.png,3.97,I80.png,25
I80_25_04.png,4.27,I80.png,25
I80_25_05.png,3.03,I80.png,25
I81_25_01.png,3.33,I81.png,25
I81_25_02.png,3.73,I81.png,25
I81_25_03.png,4.3,I81.png,25
I81_25_04.png,4.13,I81.png,25
I81_25_05.png,3.27,I81.png,25
